"PRODUCT","name_mapping","name"
"Zapdos (H32)","zapdos","Zapdos"
"Dark Ivysaur","ivysaur","Ivysaur"
"Dark Ivysaur (Winner)","ivysaur","Ivysaur"
"Dark Venusaur","venusaur","Venusaur"
"Dark Venusaur (Winner)","venusaur","Venusaur"
"Electabuzz","electabuzz","Electabuzz"
"Electabuzz (Winner)","electabuzz","Electabuzz"
"Hitmonchan","hitmonchan","Hitmonchan"
"Hitmonchan (Winner)","hitmonchan","Hitmonchan"
"Professor Elm","professor elm",NA
"Rocket's Hitmonchan (Winner)","hitmonchan","Hitmonchan"
"Rocket's Mewtwo (Winner)","mewtwo","Mewtwo"
"Rocket's Scizor","scizor","Scizor"
"Rocket's Scizor (Winner)","scizor","Scizor"
"Rocket's Sneasel","sneasel","Sneasel"
"Rocket's Sneasel (Winner)","sneasel","Sneasel"
"Abra","abra","Abra"
"Challenge!","challenge!",NA
"Charmander","charmander","Charmander"
"Dark Alakazam (1)","alakazam","Alakazam"
"Dark Alakazam (18)","alakazam","Alakazam"
"Dark Arbok (19)","arbok","Arbok"
"Dark Arbok (2)","arbok","Arbok"
"Dark Blastoise (20)","blastoise","Blastoise"
"Dark Blastoise (3)","blastoise","Blastoise"
"Dark Charizard (21)","charizard","Charizard"
"Dark Charizard (4)","charizard","Charizard"
"Dark Charmeleon","charmeleon","Charmeleon"
"Dark Dragonair","dragonair","Dragonair"
"Dark Dragonite (22)","dragonite","Dragonite"
"Dark Dragonite (5)","dragonite","Dragonite"
"Dark Dugtrio (23)","dugtrio","Dugtrio"
"Dark Dugtrio (6)","dugtrio","Dugtrio"
"Dark Electrode","electrode","Electrode"
"Dark Flareon","flareon","Flareon"
"Dark Gloom","gloom","Gloom"
"Dark Golbat (24)","golbat","Golbat"
"Dark Golbat (7)","golbat","Golbat"
"Dark Golduck","golduck","Golduck"
"Dark Gyarados (25)","gyarados","Gyarados"
"Dark Gyarados (8)","gyarados","Gyarados"
"Dark Hypno (26)","hypno","Hypno"
"Dark Hypno (9)","hypno","Hypno"
"Dark Jolteon","jolteon","Jolteon"
"Dark Kadabra","kadabra","Kadabra"
"Dark Machamp (10)","machamp","Machamp"
"Dark Machamp (27)","machamp","Machamp"
"Dark Machoke","machoke","Machoke"
"Dark Magneton (11)","magneton","Magneton"
"Dark Magneton (28)","magneton","Magneton"
"Dark Muk","muk","Muk"
"Dark Persian","persian","Persian"
"Dark Primeape","primeape","Primeape"
"Dark Raichu","raichu","Raichu"
"Dark Rapidash","rapidash","Rapidash"
"Dark Raticate","raticate","Raticate"
"Dark Slowbro (12)","slowbro","Slowbro"
"Dark Slowbro (29)","slowbro","Slowbro"
"Dark Vaporeon","vaporeon","Vaporeon"
"Dark Vileplume (13)","vileplume","Vileplume"
"Dark Vileplume (30)","vileplume","Vileplume"
"Dark Wartortle","wartortle","Wartortle"
"Dark Weezing (14)","weezing","Weezing"
"Dark Weezing (31)","weezing","Weezing"
"Digger","digger",NA
"Diglett","diglett","Diglett"
"Dratini","dratini","Dratini"
"Drowzee","drowzee","Drowzee"
"Eevee","eevee","Eevee"
"Ekans","ekans","Ekans"
"Full Heal Energy","full heal energy",NA
"Goop Gas Attack","goop gas attack",NA
"Grimer","grimer","Grimer"
"Here Comes Team Rocket! (15)","here comes team rocket!",NA
"Here Comes Team Rocket! (71)","here comes team rocket!",NA
"Imposter Oak's Revenge","imposter oak's revenge",NA
"Koffing","koffing","Koffing"
"Machop","machop","Machop"
"Magikarp","magikarp","Magikarp"
"Magnemite","magnemite","Magnemite"
"Mankey","mankey","Mankey"
"Meowth","meowth","Meowth"
"Nightly Garbage Run","nightly garbage run",NA
"Oddish","oddish","Oddish"
"Ponyta","ponyta","Ponyta"
"Porygon","porygon","Porygon"
"Potion Energy","potion energy",NA
"Psyduck","psyduck","Psyduck"
"Rainbow Energy","rainbow energy",NA
"Rainbow Energy (17)","rainbow energy",NA
"Rattata","rattata","Rattata"
"Rocket's Sneak Attack (16)","sneak attack",NA
"Rocket's Sneak Attack (72)","sneak attack",NA
"Sleep!","sleep!",NA
"Slowpoke","slowpoke","Slowpoke"
"Squirtle","squirtle","Squirtle"
"The Boss's Way","the boss's way",NA
"Voltorb","voltorb","Voltorb"
"Zubat","zubat","Zubat"
"Aerodactyl (1)","aerodactyl","Aerodactyl"
"Aerodactyl (16)","aerodactyl","Aerodactyl"
"Arbok","arbok","Arbok"
"Articuno (17)","articuno","Articuno"
"Articuno (2)","articuno","Articuno"
"Cloyster","cloyster","Cloyster"
"Ditto (18)","ditto","Ditto"
"Ditto (3)","ditto","Ditto"
"Dragonite (19)","dragonite","Dragonite"
"Dragonite (4)","dragonite","Dragonite"
"Ekans","ekans","Ekans"
"Energy Search","energy search",NA
"Gambler","gambler",NA
"Gastly","gastly","Gastly"
"Gengar (20)","gengar","Gengar"
"Gengar (5)","gengar","Gengar"
"Geodude","geodude","Geodude"
"Golbat","golbat","Golbat"
"Golduck","golduck","Golduck"
"Golem","golem","Golem"
"Graveler","graveler","Graveler"
"Grimer","grimer","Grimer"
"Haunter (21)","haunter","Haunter"
"Haunter (6)","haunter","Haunter"
"Hitmonlee (22)","hitmonlee","Hitmonlee"
"Hitmonlee (7)","hitmonlee","Hitmonlee"
"Horsea","horsea","Horsea"
"Hypno (23)","hypno","Hypno"
"Hypno (8)","hypno","Hypno"
"Kabuto","kabuto","Kabuto"
"Kabutops (24)","kabutops","Kabutops"
"Kabutops (9)","kabutops","Kabutops"
"Kingler","kingler","Kingler"
"Krabby","krabby","Krabby"
"Lapras (10)","lapras","Lapras"
"Lapras (25)","lapras","Lapras"
"Magmar","magmar","Magmar"
"Magneton (11)","magneton","Magneton"
"Magneton (26)","magneton","Magneton"
"Moltres (12)","moltres","Moltres"
"Moltres (27)","moltres","Moltres"
"Mr. Fuji","mr. fuji",NA
"Muk (13)","muk","Muk"
"Muk (28)","muk","Muk"
"Mysterious Fossil","mysterious fossil",NA
"Omanyte","omanyte","Omanyte"
"Omastar","omastar","Omastar"
"Psyduck","psyduck","Psyduck"
"Raichu (14)","raichu","Raichu"
"Raichu (29)","raichu","Raichu"
"Recycle","recycle",NA
"Sandslash","sandslash","Sandslash"
"Seadra","seadra","Seadra"
"Shellder","shellder","Shellder"
"Slowbro","slowbro","Slowbro"
"Slowpoke","slowpoke","Slowpoke"
"Tentacool","tentacool","Tentacool"
"Tentacruel","tentacruel","Tentacruel"
"Weezing","weezing","Weezing"
"Zapdos (15)","zapdos","Zapdos"
"Zapdos (30)","zapdos","Zapdos"
"Zubat","zubat","Zubat"
"Aerodactyl (Prerelease Promo)","aerodactyl","Aerodactyl"
"Arcanine","arcanine","Arcanine"
"Articuno (22)","articuno","Articuno"
"Articuno (48)","articuno","Articuno"
"Brock's Vulpix (W Stamped Promo)","vulpix","Vulpix"
"Celebi","celebi","Celebi"
"Clefable (Prerelease Promo)","clefable","Clefable"
"Cleffa","cleffa","Cleffa"
"Computer Error","computer error",NA
"Cool Porygon","porygon","Porygon"
"Dark Arbok (W Stamped Promo)","arbok","Arbok"
"Dark Charmeleon (W Stamped Promo)","charmeleon","Charmeleon"
"Dark Gyarados (Prerelease Promo)","gyarados","Gyarados"
"Dark Persian","persian","Persian"
"Dragonite","dragonite","Dragonite"
"Eevee","eevee","Eevee"
"Electabuzz","electabuzz","Electabuzz"
"Electabuzz (Movie Promo)","electabuzz","Electabuzz"
"Entei","entei","Entei"
"Flying Pikachu","pikachu","Pikachu"
"Hitmontop","hitmontop","Hitmontop"
"Ho-oh","ho-oh","Ho-oh"
"Igglybuff","igglybuff","Igglybuff"
"Jigglypuff","jigglypuff","Jigglypuff"
"Kabuto (W Stamped Promo)","kabuto","Kabuto"
"Lucky Stadium","lucky stadium",NA
"Machamp","machamp","Machamp"
"Magmar","magmar","Magmar"
"Marill","marill","Marill"
"Meowth","meowth","Meowth"
"Mew","mew","Mew"
"Mew (47)","mew","Mew"
"Mew (Holo)","mew","Mew"
"Mewtwo (12)","mewtwo","Mewtwo"
"Mewtwo (14)","mewtwo","Mewtwo"
"Mewtwo (Movie Promo)","mewtwo","Mewtwo"
"Misdreavus","misdreavus","Misdreavus"
"Misty's Psyduck (W Stamped Promo)","psyduck","Psyduck"
"Misty's Seadra (Prerelease Promo)","seadra","Seadra"
"Moltres","moltres","Moltres"
"Pichu","pichu","Pichu"
"Pikachu","pikachu","Pikachu"
"Pikachu","pikachu","Pikachu"
"Pikachu (Birthday)","pikachu","Pikachu"
"Pikachu (Misprint)","pikachu","Pikachu"
"Pikachu (Movie Promo)","pikachu","Pikachu"
"Pikachu (SNAP Promo)","pikachu","Pikachu"
"Pikachu (W Stamped Promo)","pikachu","Pikachu"
"Pokemon Center","pokemon center",NA
"Pokemon Tower","pokemon tower",NA
"Psyduck","psyduck","Psyduck"
"Rapidash (51)","rapidash","Rapidash"
"Sabrina's Abra","abra","Abra"
"Scizor","scizor","Scizor"
"Scyther","scyther","Scyther"
"Smeargle","smeargle","Smeargle"
"Snorlax","snorlax","Snorlax"
"Suicune","suicune","Suicune"
"Surfing Pikachu","pikachu","Pikachu"
"Team Rocket's Meowth","meowth","Meowth"
"Togepi","togepi","Togepi"
"Unown [J]","unown","Unown"
"Venusaur","venusaur","Venusaur"
"Wartortle (W Stamped Promo)","wartortle","Wartortle"
"Zapdos","zapdos","Zapdos"
"Alolan Dugtrio (Cosmos Holo) - 87/149 Sun & Moon","dugtrio","Dugtrio"
"Alolan Golem (Cosmos Holo) - 42/145 Guardians Rising","golem","Golem"
"Alolan Muk (Cosmos Holo) - 58/149 Sun & Moon","muk","Muk"
"Alolan Persian (Cosmos Holo) - 79/149 Sun & Moon","persian","Persian"
"Ampharos - 40/124 (Cosmos Holo)","ampharos","Ampharos"
"Articuno (Next Destinies)","articuno","Articuno"
"Beartic - 30/98 (Cosmos Holo)","beartic","Beartic"
"Beartic - 30/98 (Cracked Ice Holo)","beartic","Beartic"
"Blastoise (Cosmo Holo)","blastoise","Blastoise"
"Boldore (Cracked Ice Holo)  - 51/98 Emerging Powers","boldore","Boldore"
"Charizard - 20/149 (Cosmos Holo)","charizard","Charizard"
"Chesnaught (Cosmos Holo) - 14/146 XY Base Set","chesnaught","Chesnaught"
"Cobalion - 84/101 (Cosmos Holo)","cobalion","Cobalion"
"Copperajah - 137/202 (Gamestop Exclusive)","copperajah","Copperajah"
"Crobat (Cosmos Holo) - 52/149 Sun & Moon","crobat","Crobat"
"Delphox (Cosmos Holo) - 26/146 XY Base Set","delphox","Delphox"
"Dragonite - 5/20 (Dragon Vault)","dragonite","Dragonite"
"Dragonite (Cosmos Holo)","dragonite","Dragonite"
"Druddigon (Cosmos Holo) - 70/106 Flashfire","druddigon","Druddigon"
"Druddigon (Dragon Vault)","druddigon","Druddigon"
"Dusknoir (Cosmos Holo)","dusknoir","Dusknoir"
"Eelektross (Cosmos Holo) - 65/160 Primal Clash","eelektross","Eelektross"
"Electivire - 54/149 (Cosmos Holo)","electivire","Electivire"
"Emboar - 26/149 (Cosmos Holo)","emboar","Emboar"
"Entei - 14/98 (Cosmos Holo)","entei","Entei"
"Espeon - 89/214 (Cosmos Holo)","espeon","Espeon"
"Excadrill (Cosmos Holo) - 56/98 Emerging Powers","excadrill","Excadrill"
"Flygon (Cosmos Holo) - 110/160 Primal Clash","flygon","Flygon"
"Furfrou (Cosmos Holo) - 114/146 XY Base Set","furfrou","Furfrou"
"Gallade - 61/135 (Cosmos Holo)","gallade","Gallade"
"Gallade - 84/162 (Cosmos Holo)","gallade","Gallade"
"Garchomp - 91/124 (Cosmos Holo)","garchomp","Garchomp"
"Gardevoir - 54/98 (Cosmos Holo)","gardevoir","Gardevoir"
"Gigalith (Cosmos Holo) - 71/149 Sun & Moon","gigalith","Gigalith"
"Gigalith (Cracked Ice Holo) - 53/98 Emerging Powers","gigalith","Gigalith"
"Giratina - 97/214 (Cosmos Holo)","giratina","Giratina"
"Gliscor - 4/90 (Cracked Ice Holo)","gliscor","Gliscor"
"Golisopod (Cosmos Holo) - 51/236 Unified Minds","golisopod (cosmos holo)  unified minds",NA
"Goodra (Cosmos Holo) - 77/119 Phantom Forces","goodra (cosmos holo)  phantom forces",NA
"Greninja (Cosmos Holo) - 41/146 XY Base Set","greninja","Greninja"
"Gyarados - 24/124 (Cosmos Holo)","gyarados","Gyarados"
"Hawlucha (Cosmos Holo) - 63/111 Furious Fists","hawlucha (cosmos holo)  furious fists",NA
"Haxorus (Cosmos Holo)","haxorus","Haxorus"
"Haxorus (Dragon Vault)","haxorus","Haxorus"
"Hydreigon - 74/119 (Cosmos Holo)","hydreigon","Hydreigon"
"Hydreigon - 98/124 (Cosmos Holo)","hydreigon","Hydreigon"
"Klang - 75/114 (Cracked Ice Holo)","klang","Klang"
"Klink - 74/114 (Cracked Ice Holo)","klink","Klink"
"Klinklang - 76/114 (Cracked Ice Holo)","klinklang","Klinklang"
"Krookodile - 66/108 (Cosmos Holo)","krookodile","Krookodile"
"Latias (Dragon Vault)","latias","Latias"
"Latios (Dragon Vault)","latios","Latios"
"Lucario - 64/99 (Cosmos Holo)","lucario","Lucario"
"Luxray - 46/99 (Cosmos Holo)","luxray","Luxray"
"Luxray - 46/99 (Cracked Ice Holo)","luxray","Luxray"
"Machamp - 65/145 (Cosmos Holo)","machamp","Machamp"
"Machamp (Cosmos Holo)","machamp","Machamp"
"Meganium (Cosmos Holo) - 3/122 BREAKpoint","meganium","Meganium"
"Metagross - 7/147 (Cracked Ice Holo)","metagross","Metagross"
"Moltres (Next Destinies)","moltres","Moltres"
"Noivern (Cosmos Holo) - 77/111 Furious Fists","noivern (cosmos holo)  furious fists",NA
"Persian - 81/99 (Cosmos Holo)","persian","Persian"
"Pyroar (Cosmos Holo) - 12/119 Phantom Forces","pyroar (cosmos holo)  phantom forces",NA
"Raichu - 40/99 (Cosmos Holo)","raichu","Raichu"
"Raichu - 43/146 (Cosmos Holo)","raichu","Raichu"
"Raikou (Cosmos Holo) - 55/162 BREAKthrough","raikou","Raikou"
"Rayquaza (Dragon Vault)","rayquaza","Rayquaza"
"Rhyperior - 62/146 (XY Cosmos Holo Base Set)","rhyperior","Rhyperior"
"Roggenrola (Cracked Ice Holo) - 49/98 Emerging Powers","roggenrola","Roggenrola"
"Salamence - 57/108 (Cosmos Holo)","salamence","Salamence"
"Salamence - 8/20 (Cosmos Holo)","salamence","Salamence"
"Samurott - 41/149 (Cosmos Holo)","samurott","Samurott"
"Scizor - 94/149 (Cosmos Holo)","scizor","Scizor"
"Serperior - 13/149 (Cosmos Holo)","serperior","Serperior"
"Sharpedo (Cosmos Holo) - 82/149 Sun & Moon","sharpedo","Sharpedo"
"Shinx - 43/99 (Cracked Ice Holo)","shinx","Shinx"
"Sigilyph - 52/124 (Cosmos Holo)","sigilyph","Sigilyph"
"Silvally (Cosmos Holo) - 184/236 Unified Minds","silvally (cosmos holo)  unified minds",NA
"Suicune (Cosmos Holo) - 30/122 BREAKpoint","suicune","Suicune"
"Talonflame (Cosmos Holo) - 28/146 XY Base Set","talonflame","Talonflame"
"Terrakion - 73/101 (Cosmos Holo)","terrakion","Terrakion"
"Typhlosion - 20/162 (Cosmos Holo)","typhlosion","Typhlosion"
"Umbreon - 120/214 (Cosmos Holo)","umbreon","Umbreon"
"Venusaur - 3/108 (Cosmos Holo)","venusaur","Venusaur"
"Virizion - 13/101 (Cosmos Holo)","virizion","Virizion"
"Wigglytuff - 79/99 (Cosmos Holo)","wigglytuff","Wigglytuff"
"Xerneas (Cosmos Holo) - 107/162 BREAKthrough","xerneas","Xerneas"
"Yveltal (Cosmos Holo) - 94/162 BREAKthrough","yveltal","Yveltal"
"Zapdos (Next Destinies)","zapdos","Zapdos"
"Zoroark - 71/114 (Cracked Ice Holo)","zoroark","Zoroark"
"Zoroark - 73/146 (Cosmos Holo)","zoroark","Zoroark"
"Zoroark - 90/113 (Cosmos Holo)","zoroark","Zoroark"
"Abra","abra","Abra"
"Alakazam","alakazam","Alakazam"
"Arcanine","arcanine","Arcanine"
"Beedrill","beedrill","Beedrill"
"Bill","bill",NA
"Blastoise","blastoise","Blastoise"
"Bulbasaur","bulbasaur","Bulbasaur"
"Caterpie","caterpie","Caterpie"
"Chansey","chansey","Chansey"
"Charizard","charizard","Charizard"
"Charmander","charmander","Charmander"
"Charmeleon","charmeleon","Charmeleon"
"Clefairy","clefairy","Clefairy"
"Clefairy Doll","clefairy","Clefairy"
"Computer Search","computer search",NA
"Defender","defender",NA
"Devolution Spray","devolution spray",NA
"Dewgong","dewgong","Dewgong"
"Diglett","diglett","Diglett"
"Doduo","doduo","Doduo"
"Double Colorless Energy","double colorless energy",NA
"Dragonair","dragonair","Dragonair"
"Dratini","dratini","Dratini"
"Drowzee","drowzee","Drowzee"
"Dugtrio","dugtrio","Dugtrio"
"Electabuzz","electabuzz","Electabuzz"
"Electrode","electrode","Electrode"
"Energy Removal","energy removal",NA
"Energy Retrieval","energy retrieval",NA
"Farfetch'd","farfetch'd","Farfetch'd"
"Fighting Energy","fighting energy",NA
"Fire Energy","fire energy",NA
"Full Heal","full heal",NA
"Gastly","gastly","Gastly"
"Grass Energy","grass energy",NA
"Growlithe","growlithe","Growlithe"
"Gust of Wind","gust of wind",NA
"Gyarados","gyarados","Gyarados"
"Haunter","haunter","Haunter"
"Hitmonchan","hitmonchan","Hitmonchan"
"Imposter Professor Oak","imposter professor oak",NA
"Item Finder","item finder",NA
"Ivysaur","ivysaur","Ivysaur"
"Jynx","jynx","Jynx"
"Kadabra","kadabra","Kadabra"
"Kakuna","kakuna","Kakuna"
"Koffing","koffing","Koffing"
"Lass","lass",NA
"Lightning Energy","lightning energy",NA
"Machoke","machoke","Machoke"
"Machop","machop","Machop"
"Magikarp","magikarp","Magikarp"
"Magmar","magmar","Magmar"
"Magnemite","magnemite","Magnemite"
"Magneton","magneton","Magneton"
"Maintenance","maintenance",NA
"Metapod","metapod","Metapod"
"Mewtwo","mewtwo","Mewtwo"
"Nidoking","nidoking","Nidoking"
"Nidoran M","nidoran m",NA
"Nidorino","nidorino","Nidorino"
"Ninetales","ninetales","Ninetales"
"Onix","onix","Onix"
"Pidgeotto","pidgeotto","Pidgeotto"
"Pidgey","pidgey","Pidgey"
"Pikachu","pikachu","Pikachu"
"PlusPower","pluspower",NA
"Pokedex","pokedex",NA
"Pokemon Breeder","pokemon breeder",NA
"Pokemon Center","pokemon center",NA
"Pokemon Flute","pokemon flute",NA
"Pokemon Trader","pokemon trader",NA
"Poliwag","poliwag","Poliwag"
"Poliwhirl","poliwhirl","Poliwhirl"
"Poliwrath","poliwrath","Poliwrath"
"Ponyta","ponyta","Ponyta"
"Porygon","porygon","Porygon"
"Potion","potion",NA
"Professor Oak","professor oak",NA
"Psychic Energy","psychic energy",NA
"Raichu","raichu","Raichu"
"Raticate","raticate","Raticate"
"Rattata","rattata","Rattata"
"Revive","revive",NA
"Sandshrew","sandshrew","Sandshrew"
"Scoop Up","scoop up",NA
"Seel","seel","Seel"
"Squirtle","squirtle","Squirtle"
"Starmie","starmie","Starmie"
"Staryu","staryu","Staryu"
"Super Energy Removal","super energy removal",NA
"Super Potion","super potion",NA
"Switch","switch",NA
"Tangela","tangela","Tangela"
"Venusaur","venusaur","Venusaur"
"Voltorb","voltorb","Voltorb"
"Vulpix","vulpix","Vulpix"
"Wartortle","wartortle","Wartortle"
"Water Energy","water energy",NA
"Weedle","weedle","Weedle"
"Zapdos","zapdos","Zapdos"
"Abra","abra","Abra"
"Alakazam","alakazam","Alakazam"
"Arcanine","arcanine","Arcanine"
"Beedrill","beedrill","Beedrill"
"Bill","bill",NA
"Blastoise","blastoise","Blastoise"
"Bulbasaur","bulbasaur","Bulbasaur"
"Caterpie","caterpie","Caterpie"
"Chansey","chansey","Chansey"
"Charizard","charizard","Charizard"
"Charmander","charmander","Charmander"
"Charmeleon","charmeleon","Charmeleon"
"Clefairy","clefairy","Clefairy"
"Clefairy Doll","clefairy","Clefairy"
"Computer Search","computer search",NA
"Defender","defender",NA
"Devolution Spray","devolution spray",NA
"Dewgong","dewgong","Dewgong"
"Diglett","diglett","Diglett"
"Doduo","doduo","Doduo"
"Double Colorless Energy","double colorless energy",NA
"Dragonair","dragonair","Dragonair"
"Dratini","dratini","Dratini"
"Drowzee","drowzee","Drowzee"
"Dugtrio","dugtrio","Dugtrio"
"Electabuzz","electabuzz","Electabuzz"
"Electrode","electrode","Electrode"
"Energy Removal","energy removal",NA
"Energy Retrieval","energy retrieval",NA
"Farfetch'd","farfetch'd","Farfetch'd"
"Fighting Energy","fighting energy",NA
"Fire Energy","fire energy",NA
"Full Heal","full heal",NA
"Gastly","gastly","Gastly"
"Grass Energy","grass energy",NA
"Growlithe","growlithe","Growlithe"
"Gust of Wind","gust of wind",NA
"Gyarados","gyarados","Gyarados"
"Haunter","haunter","Haunter"
"Hitmonchan","hitmonchan","Hitmonchan"
"Impostor Professor Oak","impostor professor oak",NA
"Item Finder","item finder",NA
"Ivysaur","ivysaur","Ivysaur"
"Jynx","jynx","Jynx"
"Kadabra","kadabra","Kadabra"
"Kakuna","kakuna","Kakuna"
"Koffing","koffing","Koffing"
"Lass","lass",NA
"Lightning Energy","lightning energy",NA
"Machoke","machoke","Machoke"
"Machop","machop","Machop"
"Magikarp","magikarp","Magikarp"
"Magmar","magmar","Magmar"
"Magnemite","magnemite","Magnemite"
"Magneton","magneton","Magneton"
"Maintenance","maintenance",NA
"Metapod","metapod","Metapod"
"Mewtwo","mewtwo","Mewtwo"
"Nidoking","nidoking","Nidoking"
"Nidoran M","nidoran m",NA
"Nidorino","nidorino","Nidorino"
"Ninetales","ninetales","Ninetales"
"Onix","onix","Onix"
"Pidgeotto","pidgeotto","Pidgeotto"
"Pidgey","pidgey","Pidgey"
"Pikachu","pikachu","Pikachu"
"Pikachu (Red Cheeks)","pikachu","Pikachu"
"PlusPower","pluspower",NA
"Pokedex","pokedex",NA
"Pokemon Breeder","pokemon breeder",NA
"Pokemon Center","pokemon center",NA
"Pokemon Flute","pokemon flute",NA
"Pokemon Trader","pokemon trader",NA
"Poliwag","poliwag","Poliwag"
"Poliwhirl","poliwhirl","Poliwhirl"
"Poliwrath","poliwrath","Poliwrath"
"Ponyta","ponyta","Ponyta"
"Porygon","porygon","Porygon"
"Potion","potion",NA
"Professor Oak","professor oak",NA
"Psychic Energy","psychic energy",NA
"Raichu","raichu","Raichu"
"Raticate","raticate","Raticate"
"Rattata","rattata","Rattata"
"Revive","revive",NA
"Sandshrew","sandshrew","Sandshrew"
"Scoop Up","scoop up",NA
"Seel","seel","Seel"
"Squirtle","squirtle","Squirtle"
"Starmie","starmie","Starmie"
"Staryu","staryu","Staryu"
"Super Energy Removal","super energy removal",NA
"Super Potion","super potion",NA
"Switch","switch",NA
"Tangela","tangela","Tangela"
"Venusaur","venusaur","Venusaur"
"Voltorb","voltorb","Voltorb"
"Vulpix","vulpix","Vulpix"
"Wartortle","wartortle","Wartortle"
"Water Energy","water energy",NA
"Weedle","weedle","Weedle"
"Zapdos","zapdos","Zapdos"
"Abra","abra","Abra"
"Alakazam","alakazam","Alakazam"
"Arcanine","arcanine","Arcanine"
"Beedrill","beedrill","Beedrill"
